P_S03_SerialNumber,P_S03_InvItemId,P_S03_Suvinventorycode,P_S03_Pallet,P_S03_Cage,P_S03_Tote,P_S03_ItemID,P_S03_LocatorID
19358010557221,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19348010553682,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19183000500060,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000508617,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18310000504362,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18158000500951,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550335,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550200,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18150000501354,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000508428,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20020010557823,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20043010564812,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18166000501793,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18166000501714,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000504779,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19023000500982,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19167000502847,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19167000502819,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20014010555411,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010556688,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18136000500652,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18328000500614,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18152000501294,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20043010564787,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20044010561899,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20020010558212,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20044010561989,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20086010560444,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20044010561966,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554839,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554774,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551575,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551430,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19345010553258,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554698,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000500071,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20087010552732,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010556730,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554697,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20043010564738,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551517,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20043010564793,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18193000500442,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19358010557201,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551458,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551683,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551775,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20014010555209,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551550,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20014010555210,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20020010558098,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20043010564797,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010556770,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20020010558171,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19177000500991,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20027010557704,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554674,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20014010555207,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20027010557748,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551773,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20044010561900,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20027010557854,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554876,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000500675,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19358010557289,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010556665,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010556695,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010565839,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20043010564678,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20014010555437,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19023000501047,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20086010560438,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18164000500623,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19166000500026,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551429,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010556661,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20011010553808,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000504822,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550218,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20022010562470,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18269000500400,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20020010558216,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20038010550177,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000501570,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551765,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20011010553498,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550311,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554623,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19238000501494,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20020010557598,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550190,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000501455,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19238000500412,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550198,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000504508,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19254000500005,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20020010558160,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550324,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550197,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18159000500762,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550250,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550355,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19250000500181,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19021000506768,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550353,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19155000500184,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19302010554884,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010565857,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000500424,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000501485,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000501576,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550253,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550203,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19158000500374,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19231000500184,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20014010555293,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000500712,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010565898,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550257,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18356000500222,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19254000500048,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20016010567002,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000501586,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19178000500341,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18355000500356,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550199,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550251,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19178000500572,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19250000500282,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18164000500636,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19017000500909,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000508397,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19331010560825,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20023010553426,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20023010553275,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19156000500119,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19331010560827,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20023010553295,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20023010553303,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19331010560828,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19331010560829,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20024010558446,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20024010558407,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000508530,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19166000500191,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19159000500413,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20013010551584,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20011010553497,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19358010557276,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20043010564765,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20043010564696,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20027010557788,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19231000500512,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19177000505842,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19358010557072,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19358010557262,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554862,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19358010557266,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20014010555897,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000502649,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010556691,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18161000500560,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19178000501587,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19234000500456,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18269000500431,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18270000502667,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19331010560831,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000501458,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554714,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18101000501585,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19240000500324,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18164000504909,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000501542,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19345010550524,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19253000501211,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20037010556708,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19181000501319,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19347010550363,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20024010558462,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19331010560822,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19302010554764,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20011010553612,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19302010554727,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18166000501728,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18166000501774,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19167000502810,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19239000501113,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19248000503430,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19181000501266,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19249000501488,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18159000500687,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18159000500411,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19316010552908,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20044010562034,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18175000502018,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18178000500831,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19182000500315,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20078010554609,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19179000502630,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19175000502831,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18355000500084,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19344010555984,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20041010553684,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19250000500144,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19249000501205,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20029010563605,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20030010556250,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20029010563633,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20036010552646,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18210000500022,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
S19021000506738,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20016010566650,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20029010560068,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19316010552857,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19337010550611,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18356000500316,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20020010557730,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19019000500520,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20042010552579,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19252000500066,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
17223000501056,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
17259000500646,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
17137000500451,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
16265000503323,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18175000501831,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20029010563608,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19331010559686,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19344010555565,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19025000502147,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19345010553317,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19250000500350,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19163000500755,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19163000500795,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19164000500093,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19163000500697,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19163000500627,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19301010553806,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19164000500095,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19164000500081,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
18271000500483,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20148010554415,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20083010551066,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19164000500113,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19240000501164,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19164000500181,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19301010553855,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
20011010550727,3771,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
